,NAME,STATE,STATEFP,COUNTYFP,NAMELSAD,POINT,SITE
4139,St. Lucie,Florida,12,111,St. Lucie County,POINT (-80.27224699999999 27.324459),2917
4140,Monroe,New York,36,055,Monroe County,POINT (-77.95040899999999 43.322754),103414
4141,Monroe,New York,36,055,Monroe County,POINT (-77.73187299999999 43.266945),103212
4142,Monroe,New York,36,055,Monroe County,POINT (-77.745239 43.307411),103636
4143,Lincoln,South Dakota,46,083,Lincoln County,POINT (-96.778381 43.174377),82493
4144,Lincoln,South Dakota,46,083,Lincoln County,POINT (-96.70251500000001 43.230724),83197
4145,Lincoln,South Dakota,46,083,Lincoln County,POINT (-96.727356 43.174728),82495
4146,Chippewa,Wisconsin,55,017,Chippewa County,POINT (-91.265747 45.033531),106184
4147,Chippewa,Wisconsin,55,017,Chippewa County,POINT (-91.267273 45.014935),106061
4148,Chippewa,Wisconsin,55,017,Chippewa County,POINT (-91.19094800000001 45.291653),107827
4149,Woodson,Kansas,20,207,Woodson County,POINT (-95.73053 37.982399),37788
4150,Marshall,Kentucky,21,157,Marshall County,POINT (-88.409363 36.80925),31173
4151,Clinch,Georgia,13,065,Clinch County,POINT (-82.663055 31.152187),9599
4152,Lowndes,Georgia,13,185,Lowndes County,POINT (-83.39782700000001 30.998672),9236
4153,Macomb,,26,099,Macomb County,POINT (-82.864929 42.477089),83824
4154,Macomb,Michigan,26,099,Macomb County,POINT (-82.7612 42.822731),88872
4155,Macomb,Michigan,26,099,Macomb County,POINT (-82.74447600000001 42.896141),89858
4156,Turner,Georgia,13,287,Turner County,POINT (-83.492401 31.762463),10620
4157,Jasper,Illinois,17,079,Jasper County,POINT (-88.07254 39.158337),44981
4158,Milam,Texas,48,331,Milam County,POINT (-97.120636 30.576046),7414
4159,Spencer,Indiana,18,147,Spencer County,POINT (-86.871826 38.183887),40727
4160,Spencer,Indiana,18,147,Spencer County,POINT (-87.136627 37.817123),39054
4161,Spencer,Indiana,18,147,Spencer County,POINT (-87.11340300000001 37.815083),39055
4162,Hart,Kentucky,21,099,Hart County,POINT (-86.089783 37.292099),36544
4163,Lincoln,Kentucky,21,137,Lincoln County,POINT (-84.585205 37.336445),37790
4164,Lincoln,Kentucky,21,137,Lincoln County,POINT (-84.69360399999999 37.51643),38746
4165,Blaine,Montana,30,005,Blaine County,POINT (-108.992096 48.287205),123724
4166,Blaine,Montana,30,005,Blaine County,POINT (-108.319168 48.923309),125226
4167,Blaine,Montana,30,005,Blaine County,POINT (-109.093353 48.238403),123576
4168,Norfolk,Virginia,51,710,Norfolk city,POINT (-76.25238 36.833939),41715
4169,Norfolk,Virginia,51,710,Norfolk city,POINT (-76.202118 36.842793),41823
4170,Norfolk,Virginia,51,710,Norfolk city,POINT (-76.29141199999999 36.860783),41820
4171,Reeves,Texas,48,389,Reeves County,POINT (-103.782593 31.035473),8773
4172,Reeves,Texas,48,389,Reeves County,POINT (-103.634552 30.848133),8430
4173,Reeves,Texas,48,389,Reeves County,POINT (-103.578644 31.106747),8867
4174,Pulaski,Virginia,51,155,Pulaski County,POINT (-80.59201 37.022816),39070
4175,Union,North Carolina,37,179,Union County,POINT (-80.74670399999999 35.025352),24691
4176,McKenzie,North Dakota,38,053,McKenzie County,POINT (-102.864258 47.990013),120484
4177,McKenzie,North Dakota,38,053,McKenzie County,POINT (-102.92337 47.799759),119703
4178,McKenzie,North Dakota,38,053,McKenzie County,POINT (-103.120972 48.031033),120775
4179,Okaloosa,Florida,12,091,Okaloosa County,POINT (-86.410217 30.612206),8350
4180,Alameda,California,06,001,Alameda County,POINT (-121.66066 37.691139),55717
4181,Alameda,California,06,001,Alameda County,POINT (-121.668015 37.708645),55906
4182,Alameda,California,06,001,Alameda County,POINT (-121.564575 37.755196),56129
4183,Calhoun,Illinois,17,013,Calhoun County,POINT (-90.56366 38.893002),42891
4184,Calhoun,Illinois,17,013,Calhoun County,POINT (-90.58575399999999 38.91272),42990
4185,Calhoun,Illinois,17,013,Calhoun County,POINT (-90.560425 38.929928),43084
4186,Kosciusko,Indiana,18,085,Kosciusko County,POINT (-86.05304 41.112667),63590
4187,Kosciusko,Indiana,18,085,Kosciusko County,POINT (-85.82672100000001 41.128563),63970
4188,Kosciusko,Indiana,18,085,Kosciusko County,POINT (-85.796021 41.163055),64350
4189,Noxubee,Mississippi,28,103,Noxubee County,POINT (-88.4841 33.244534),12430
4190,Woodruff,Arkansas,05,147,Woodruff County,POINT (-91.41235399999999 35.151226),18738
4191,Woodruff,Arkansas,05,147,Woodruff County,POINT (-91.38610799999999 35.205082),19099
4192,Woodruff,Arkansas,05,147,Woodruff County,POINT (-91.388672 35.168468),18860
4193,Gloucester,New Jersey,34,015,Gloucester County,POINT (-74.933289 39.638115),65743
4194,Gloucester,New Jersey,34,015,Gloucester County,POINT (-75.034119 39.563076),64577
4195,Gloucester,New Jersey,34,015,Gloucester County,POINT (-75.010925 39.558277),64578
4196,Hillsborough,New Hampshire,33,011,Hillsborough County,POINT (-71.458984 42.997417),109852
4197,Hillsborough,New Hampshire,33,011,Hillsborough County,POINT (-71.80349699999999 42.940056),108980
4198,Hillsborough,New Hampshire,33,011,Hillsborough County,POINT (-71.786804 42.916748),108841
4199,Judith Basin,Montana,30,045,Judith Basin County,POINT (-110.741486 47.230953),120287
4200,Judith Basin,Montana,30,045,Judith Basin County,POINT (-110.322342 47.018208),119269
4201,Judith Basin,Montana,30,045,Judith Basin County,POINT (-109.911163 46.8223),118087
4202,Mitchell,North Carolina,37,121,Mitchell County,POINT (-82.118286 35.846596),28933
4203,Powell,Montana,30,077,Powell County,POINT (-112.486221 46.539761),118455
4204,Powell,Montana,30,077,Powell County,POINT (-113.012543 46.805843),119825
4205,Powell,Montana,30,077,Powell County,POINT (-112.336243 46.409019),117618
4206,Polk,Oregon,41,053,Polk County,POINT (-123.461334 44.922798),120613
4207,Wasco,Oregon,41,065,Wasco County,POINT (-120.811951 45.143631),119021
4208,Wasco,Oregon,41,065,Wasco County,POINT (-121.34375 45.512093),121034
4209,Wasco,Oregon,41,065,Wasco County,POINT (-120.880234 45.049931),118689
4210,Perkins,South Dakota,46,105,Perkins County,POINT (-102.665161 45.048302),106923
4211,Perkins,South Dakota,46,105,Perkins County,POINT (-102.601105 45.631523),110275
4212,Perkins,South Dakota,46,105,Perkins County,POINT (-102.457062 45.079067),107058
4213,Taylor,Iowa,19,173,Taylor County,POINT (-94.642517 40.640408),52883
4214,Taylor,Iowa,19,173,Taylor County,POINT (-94.563446 40.880711),55345
4215,Washington,Alabama,01,129,Washington County,POINT (-88.42443799999999 31.270435),9007
4216,Defiance,Ohio,39,039,Defiance County,POINT (-84.39630099999999 41.318817),68422
4217,Defiance,Ohio,39,039,Defiance County,POINT (-84.35095200000001 41.295059),68132
4218,Defiance,Ohio,39,039,Defiance County,POINT (-84.34378100000001 41.33181),68702
4219,Greenbrier,West Virginia,54,025,Greenbrier County,POINT (-80.330933 37.696209),42389
4220,Greenbrier,West Virginia,54,025,Greenbrier County,POINT (-80.663177 38.086304),43904
4221,Greenbrier,West Virginia,54,025,Greenbrier County,POINT (-80.50646999999999 38.043434),43810
4222,Marion,Illinois,17,121,Marion County,POINT (-89.097137 38.786263),42820
4223,Marion,Illinois,17,121,Marion County,POINT (-89.093048 38.823116),42997
4224,Marion,Illinois,17,121,Marion County,POINT (-89.120789 38.787846),42819
4225,Dickenson,Virginia,51,051,Dickenson County,POINT (-82.432129 37.085392),37904
4226,Amelia,Virginia,51,007,Amelia County,POINT (-78.21987900000001 37.322372),42312
4227,Randolph,Georgia,13,243,Randolph County,POINT (-84.559448 31.697651),10226
4228,Luna,New Mexico,35,029,Luna County,POINT (-107.499207 32.423626),11637
4229,Luna,New Mexico,35,029,Luna County,POINT (-107.844711 31.793819),10471
4230,Luna,New Mexico,35,029,Luna County,POINT (-107.49614 32.405643),11581
4231,Nueces,Texas,48,355,Nueces County,POINT (-97.696167 27.592995),1686
4232,Nueces,Texas,48,355,Nueces County,POINT (-97.67654400000001 27.611156),1710
4233,Nueces,,48,355,Nueces County,POINT (-97.198059 27.814579),1900
4234,Weston,Wyoming,56,045,Weston County,POINT (-104.056976 44.040306),97645
4235,Weston,Wyoming,56,045,Weston County,POINT (-104.075226 44.170002),99418
4236,Weston,Wyoming,56,045,Weston County,POINT (-104.293213 43.873135),95521
4237,Warren,Illinois,17,187,Warren County,POINT (-90.747711 40.667004),54330
4238,Warren,Illinois,17,187,Warren County,POINT (-90.537415 40.823757),56202
4239,Warren,Illinois,17,187,Warren County,POINT (-90.746094 40.68552),54524
4240,Madison,Alabama,01,089,Madison County,POINT (-86.47753899999999 34.720127),18210
4241,Wilson,Tennessee,47,189,Wilson County,POINT (-86.16503899999999 36.056679),26436
4242,Camp,Texas,48,063,Camp County,POINT (-94.99005099999999 33.042133),11473
4243,Jefferson,Oklahoma,40,067,Jefferson County,POINT (-97.573334 33.909901),13129
4244,Jefferson,Oklahoma,40,067,Jefferson County,POINT (-97.754608 34.107746),13600
4245,Jefferson,Oklahoma,40,067,Jefferson County,POINT (-97.75366200000001 34.071213),13466
4246,Ritchie,West Virginia,54,085,Ritchie County,POINT (-80.98260500000001 39.33947),50792
4247,Page,Iowa,19,145,Page County,POINT (-95.082733 40.645153),52882
4248,Jefferson,Kansas,20,087,Jefferson County,POINT (-95.200836 39.107548),43256
4249,Iberia,Louisiana,22,045,Iberia Parish,POINT (-91.84045399999999 29.534943),5158
4250,Onslow,,37,133,Onslow County,POINT (-77.163635 34.670811),26069
4251,Faribault,Minnesota,27,043,Faribault County,POINT (-93.721588 43.674908),89777
4252,Faribault,Minnesota,27,043,Faribault County,POINT (-93.76947 43.769012),90906
4253,Faribault,Minnesota,27,043,Faribault County,POINT (-93.751648 43.563782),88249
4254,Grainger,Tennessee,47,057,Grainger County,POINT (-83.491089 36.347878),31430
4255,Freestone,Texas,48,161,Freestone County,POINT (-96.393829 31.68454),9079
4256,Freestone,Texas,48,161,Freestone County,POINT (-96.352081 31.847786),9234
4257,Freestone,Texas,48,161,Freestone County,POINT (-96.35189800000001 31.811546),9187
4258,Mifflin,Pennsylvania,42,087,Mifflin County,POINT (-77.831909 40.555782),70782
4259,Mifflin,Pennsylvania,42,087,Mifflin County,POINT (-77.54388400000001 40.676384),72853
4260,Mifflin,Pennsylvania,42,087,Mifflin County,POINT (-77.797089 40.587772),71302
4261,Crenshaw,Alabama,01,041,Crenshaw County,POINT (-86.388458 31.976254),10390
4262,Runnels,Texas,48,399,Runnels County,POINT (-99.796936 31.989704),9550
4263,Runnels,Texas,48,399,Runnels County,POINT (-99.817291 31.970722),9514
4264,Runnels,Texas,48,399,Runnels County,POINT (-99.798981 32.02594),9598
4265,Terrell,Texas,48,443,Terrell County,POINT (-101.890869 30.450104),7511
4266,Terrell,Texas,48,443,Terrell County,POINT (-101.845093 29.911461),6218
4267,Terrell,Texas,48,443,Terrell County,POINT (-101.786011 29.951241),6322
4268,Rawlins,Kansas,20,153,Rawlins County,POINT (-101.162415 39.612209),46338
4269,Rawlins,Kansas,20,153,Rawlins County,POINT (-101.138428 39.613403),46339
4270,Rawlins,Kansas,20,153,Rawlins County,POINT (-101.135345 39.576424),46171
4271,Thomas,Kansas,20,193,Thomas County,POINT (-101.031677 39.191807),44272
4272,Thomas,Kansas,20,193,Thomas County,POINT (-101.12854 39.205582),44350
4273,Thomas,Kansas,20,193,Thomas County,POINT (-101.079346 39.189461),44270
4274,Jeff Davis,Georgia,13,161,Jeff Davis County,POINT (-82.536163 31.684464),10731
4275,Cherokee,Iowa,19,035,Cherokee County,POINT (-95.835419 42.711815),77216
4276,Cherokee,Iowa,19,035,Cherokee County,POINT (-95.428864 42.859287),79110
4277,Cherokee,Iowa,19,035,Cherokee County,POINT (-95.404602 42.747517),77684
4278,White,Arkansas,05,145,White County,POINT (-91.430908 35.207184),19097
4279,White,Arkansas,05,145,White County,POINT (-91.43347199999999 35.170578),18858
4280,White,Arkansas,05,145,White County,POINT (-91.459656 35.116703),18483
4281,Leflore,Mississippi,28,083,Leflore County,POINT (-90.38595599999999 33.503086),12641
4282,Cooper,Missouri,29,053,Cooper County,POINT (-92.538269 38.922874),42668
4283,Cooper,Missouri,29,053,Cooper County,POINT (-92.515533 38.903587),42596
4284,Cooper,Missouri,29,053,Cooper County,POINT (-92.73419199999999 38.818172),42193
4285,Dickinson,Michigan,26,043,Dickinson County,POINT (-88.063232 46.182941),113029
4286,Will,Illinois,17,197,Will County,POINT (-87.833191 41.339539),64320
4287,Will,Illinois,17,197,Will County,POINT (-87.61431899999999 41.303814),64149
4288,Will,Illinois,17,197,Will County,POINT (-87.596191 41.433147),65675
4289,Deaf Smith,Texas,48,117,Deaf Smith County,POINT (-102.954651 34.790707),17133
4290,Deaf Smith,Texas,48,117,Deaf Smith County,POINT (-102.913025 35.032715),18826
4291,Deaf Smith,Texas,48,117,Deaf Smith County,POINT (-102.879211 34.924755),18034
4292,Brookings,South Dakota,46,011,Brookings County,POINT (-96.4823 44.404934),98716
4293,Brookings,South Dakota,46,011,Brookings County,POINT (-96.613831 44.516045),100239
4294,Brookings,South Dakota,46,011,Brookings County,POINT (-97.05645800000001 44.438248),99202
4295,Clay,Missouri,29,047,Clay County,POINT (-94.41186500000001 39.172489),43628
4296,Clay,Missouri,29,047,Clay County,POINT (-94.530365 39.211277),43785
4297,Clay,Missouri,29,047,Clay County,POINT (-94.411377 39.190998),43702
4298,Coahoma,Mississippi,28,027,Coahoma County,POINT (-90.549103 34.189579),14348
4299,Coahoma,Mississippi,28,027,Coahoma County,POINT (-90.574127 34.154358),14230
4300,Coahoma,Mississippi,28,027,Coahoma County,POINT (-90.49591100000001 34.296505),14637
4301,Boone,Indiana,18,011,Boone County,POINT (-86.609131 40.098331),51641
4302,Boone,Indiana,18,011,Boone County,POINT (-86.614807 40.061501),51290
4303,Boone,Indiana,18,011,Boone County,POINT (-86.416595 40.080803),51648
4304,Des Moines,Iowa,19,057,Des Moines County,POINT (-91.159271 41.040077),58328
4305,Scott,Iowa,19,163,Scott County,POINT (-90.706024 41.707275),66689
4306,Scott,Iowa,19,163,Scott County,POINT (-90.70929 41.670189),66183
4307,Scott,Iowa,19,163,Scott County,POINT (-90.633179 41.685024),66437
4308,Ottawa,Kansas,20,143,Ottawa County,POINT (-97.901337 39.259792),44095
4309,Columbia,Florida,12,023,Columbia County,POINT (-82.777618 30.01675),8044
4310,Holmes,Florida,12,059,Holmes County,POINT (-85.596954 30.961113),8982
4311,Harrison,,28,047,Harrison County,POINT (-89.272491 30.212379),7210
4312,Harrison,Mississippi,28,047,Harrison County,POINT (-88.91095 30.474728),7776
4313,Harrison,,28,047,Harrison County,POINT (-89.294983 30.195946),7184
4314,Bradley,Tennessee,47,011,Bradley County,POINT (-84.789581 35.001591),21527
4315,Carlton,Minnesota,27,017,Carlton County,POINT (-92.78460699999999 46.634254),113872
4316,Marion,Texas,48,315,Marion County,POINT (-94.64587400000001 32.874035),11120
4317,Schoharie,New York,36,095,Schoharie County,POINT (-74.602417 42.610714),102425
4318,Schoharie,New York,36,095,Schoharie County,POINT (-74.486572 42.780262),104326
4319,Schoharie,New York,36,095,Schoharie County,POINT (-74.37750200000001 42.372139),100348
4320,Pawnee,Oklahoma,40,117,Pawnee County,POINT (-96.902496 36.374992),25636
4321,Pawnee,Oklahoma,40,117,Pawnee County,POINT (-96.353149 36.194542),24556
4322,Pawnee,Oklahoma,40,117,Pawnee County,POINT (-96.33026099999999 36.176239),24421
4323,Broome,New York,36,007,Broome County,POINT (-75.959473 42.317707),95446
4324,Broome,New York,36,007,Broome County,POINT (-75.928894 42.33112),95720
4325,Broome,New York,36,007,Broome County,POINT (-75.89825399999999 42.344513),95987
4326,Liberty,Texas,48,291,Liberty County,POINT (-94.910828 29.910069),5725
4327,Athens,Ohio,39,009,Athens County,POINT (-82.097717 39.252316),49280
4328,Jefferson,Ohio,39,081,Jefferson County,POINT (-80.643494 40.497601),64004
4329,Randolph,West Virginia,54,083,Randolph County,POINT (-79.97485399999999 38.80862),48521
4330,Randolph,West Virginia,54,083,Randolph County,POINT (-79.979553 38.790482),48409
4331,Randolph,West Virginia,54,083,Randolph County,POINT (-79.732056 38.902153),49283
4332,Marion,West Virginia,54,049,Marion County,POINT (-80.42944300000001 39.596489),54068
4333,Cumberland,,34,011,Cumberland County,POINT (-75.067139 39.109798),59368
4334,Cumberland,New Jersey,34,011,Cumberland County,POINT (-75.076233 39.226673),60669
4335,Cumberland,New Jersey,34,011,Cumberland County,POINT (-75.40960699999999 39.410023),62008
4336,Nevada,California,06,057,Nevada County,POINT (-120.696655 39.316868),72213
4337,Nevada,California,06,057,Nevada County,POINT (-120.256866 39.346535),71318
4338,Nevada,California,06,057,Nevada County,POINT (-120.286865 39.358681),71552
4339,Douglas,Wisconsin,55,031,Douglas County,POINT (-91.69818100000001 46.636505),114041
4340,Douglas,Wisconsin,55,031,Douglas County,POINT (-91.695251 46.67371),114224
4341,Douglas,Wisconsin,55,031,Douglas County,POINT (-91.642517 46.653091),114132
4342,Edgecombe,North Carolina,37,065,Edgecombe County,POINT (-77.68667600000001 35.732597),33467
4343,Jasper,Texas,48,241,Jasper County,POINT (-93.900757 31.064713),8318
4344,Beaver,Utah,49,001,Beaver County,POINT (-113.982086 38.441124),48196
4345,Beaver,Utah,49,001,Beaver County,POINT (-113.71843 38.450031),47937
4346,Beaver,Utah,49,001,Beaver County,POINT (-113.144775 38.473652),47366
4347,Murray,Georgia,13,213,Murray County,POINT (-84.69458 34.898052),20983
4348,Jay,Indiana,18,075,Jay County,POINT (-84.837585 40.428852),56975
4349,Jay,Indiana,18,075,Jay County,POINT (-84.84097300000001 40.410484),56743
4350,Jay,Indiana,18,075,Jay County,POINT (-85.185547 40.409256),56294
4351,Montcalm,Michigan,26,117,Montcalm County,POINT (-84.97848500000001 43.446327),93043
4352,Rensselaer,New York,36,083,Rensselaer County,POINT (-73.331451 42.636642),105179
4353,Rensselaer,New York,36,083,Rensselaer County,POINT (-73.47345 42.744377),105710
4354,Rensselaer,New York,36,083,Rensselaer County,POINT (-73.296082 42.725948),105836
4355,Collier,Florida,12,021,Collier County,POINT (-81.70510899999999 26.286648),1588
4356,Collier,Florida,12,021,Collier County,POINT (-81.692474 26.051334),1387
4357,Collier,Florida,12,021,Collier County,POINT (-80.880127 26.113209),1558
4358,McKinley,New Mexico,35,031,McKinley County,POINT (-107.403625 35.330971),23127
4359,McKinley,New Mexico,35,031,McKinley County,POINT (-107.400421 35.31282),23032
4360,McKinley,New Mexico,35,031,McKinley County,POINT (-108.762955 35.998749),28815
4361,Ben Hill,Georgia,13,017,Ben Hill County,POINT (-83.436981 31.828415),10768
4362,Lee,Arkansas,05,077,Lee County,POINT (-91.07223500000001 34.896),17052
4363,Baker,Florida,12,003,Baker County,POINT (-82.055542 30.147083),8538
