,NAME,STATE,STATEFP,COUNTYFP,NAMELSAD,POINT,SITE
3246,Cumberland,Virginia,51,049,Cumberland County,POINT (-78.37829600000001 37.350674),42311
3247,Sumter,South Carolina,45,085,Sumter County,POINT (-80.37902800000001 33.810715),17386
3248,Sumter,South Carolina,45,085,Sumter County,POINT (-80.357483 33.807171),17387
3249,Sumter,South Carolina,45,085,Sumter County,POINT (-80.33590700000001 33.803623),17388
3250,Wyoming,West Virginia,54,109,Wyoming County,POINT (-81.274841 37.520435),40736
3251,Kern,California,06,029,Kern County,POINT (-117.886139 35.594784),37920
3252,Kern,California,06,029,Kern County,POINT (-117.86441 35.599739),37921
3253,Kern,California,06,029,Kern County,POINT (-117.842667 35.604679),37922
3254,Cooke,Texas,48,097,Cooke County,POINT (-97.30075100000001 33.47596),12347
3255,Cooke,Texas,48,097,Cooke County,POINT (-97.39312700000001 33.711842),12708
3256,Cooke,Texas,48,097,Cooke County,POINT (-97.371185 33.712151),12709
3257,Orangeburg,South Carolina,45,075,Orangeburg County,POINT (-81.211578 33.590786),15460
3258,Orangeburg,South Carolina,45,075,Orangeburg County,POINT (-80.262238 33.363693),15185
3259,Orangeburg,South Carolina,45,075,Orangeburg County,POINT (-80.257965 33.381573),15248
3260,Taylor,Wisconsin,55,119,Taylor County,POINT (-90.70468099999999 45.102005),106838
3261,Taylor,Wisconsin,55,119,Taylor County,POINT (-90.67834499999999 45.100773),106839
3262,Taylor,Wisconsin,55,119,Taylor County,POINT (-90.72927900000001 45.121826),106969
3263,Mower,Minnesota,27,099,Mower County,POINT (-92.50387600000001 43.792213),91436
3264,Mower,Minnesota,27,099,Mower County,POINT (-92.47811900000001 43.791401),91437
3265,Mower,Minnesota,27,099,Mower County,POINT (-92.452332 43.790577),91438
3266,Murray,Minnesota,27,101,Murray County,POINT (-95.98709100000001 43.884544),91761
3267,Murray,Minnesota,27,101,Murray County,POINT (-95.961243 43.884537),91762
3268,Murray,Minnesota,27,101,Murray County,POINT (-95.987061 43.903168),91949
3269,Providence,,44,007,Providence County,POINT (-71.36251799999999 41.745621),100788
3270,Providence,,44,007,Providence County,POINT (-71.37872299999999 41.768955),100984
3271,Providence,,44,007,Providence County,POINT (-71.371155 41.786667),101184
3272,Phelps,Missouri,29,161,Phelps County,POINT (-91.971069 37.754906),36925
3273,Phelps,Missouri,29,161,Phelps County,POINT (-91.947754 37.753979),36926
3274,Phelps,Missouri,29,161,Phelps County,POINT (-91.993195 37.774273),37040
3275,Prentiss,Mississippi,28,117,Prentiss County,POINT (-88.60333300000001 34.739693),17053
3276,Whitley,Kentucky,21,235,Whitley County,POINT (-84.30651899999999 36.689671),33052
3277,Starke,Indiana,18,149,Starke County,POINT (-86.607422 41.219433),64156
3278,Williamson,Texas,48,491,Williamson County,POINT (-97.72521999999999 30.458599),7238
3279,Williamson,Texas,48,491,Williamson County,POINT (-97.746582 30.476231),7261
3280,Williamson,Texas,48,491,Williamson County,POINT (-97.725677 30.47662),7262
3281,Mitchell,Iowa,19,131,Mitchell County,POINT (-92.888763 43.356548),85622
3282,Mitchell,Iowa,19,131,Mitchell County,POINT (-92.75878899999999 43.390053),86155
3283,Mitchell,Iowa,19,131,Mitchell County,POINT (-92.844666 43.224899),83769
3284,Emanuel,Georgia,13,107,Emanuel County,POINT (-82.415222 32.716511),12662
3285,Catahoula,Louisiana,22,025,Catahoula Parish,POINT (-91.627747 31.946625),9517
3286,Carbon,Pennsylvania,42,025,Carbon County,POINT (-75.50604199999999 40.809658),78283
3287,Carbon,Pennsylvania,42,025,Carbon County,POINT (-75.623779 40.909637),79178
3288,Carbon,Pennsylvania,42,025,Carbon County,POINT (-75.981323 40.902592),78281
3289,Pawnee,Nebraska,31,133,Pawnee County,POINT (-96.376617 40.240295),49595
3290,Unicoi,Tennessee,47,171,Unicoi County,POINT (-82.34710699999999 36.177177),31306
3291,Spartanburg,South Carolina,45,083,Spartanburg County,POINT (-82.124481 34.860508),22365
3292,Marathon,Wisconsin,55,073,Marathon County,POINT (-89.496155 44.796047),105138
3293,Marathon,Wisconsin,55,073,Marathon County,POINT (-89.470001 44.794537),105139
3294,Marathon,Wisconsin,55,073,Marathon County,POINT (-89.443848 44.793018),105140
3295,Elko,Nevada,32,007,Elko County,POINT (-114.407928 41.905899),86551
3296,Elko,Nevada,32,007,Elko County,POINT (-114.46228 41.915516),86832
3297,Elko,Nevada,32,007,Elko County,POINT (-114.41362 41.924),86833
3298,Braxton,West Virginia,54,007,Braxton County,POINT (-80.615784 38.568581),46289
3299,Wexford,Michigan,26,165,Wexford County,POINT (-85.35766599999999 44.197624),102377
3300,Cochran,Texas,48,079,Cochran County,POINT (-102.997284 33.723278),13200
3301,Cochran,Texas,48,079,Cochran County,POINT (-102.756775 33.740501),13201
3302,Blair,Pennsylvania,42,013,Blair County,POINT (-78.53375200000001 40.29623),65479
3303,Blair,Pennsylvania,42,013,Blair County,POINT (-78.51000999999999 40.292213),65480
3304,Blair,Pennsylvania,42,013,Blair County,POINT (-78.552246 40.318348),65731
3305,Hickory,Missouri,29,085,Hickory County,POINT (-93.434479 37.96883),37902
3306,Barry,Missouri,29,009,Barry County,POINT (-93.94137600000001 36.799652),28920
3307,Barry,Missouri,29,009,Barry County,POINT (-93.918396 36.799183),28921
3308,Barry,Missouri,29,009,Barry County,POINT (-93.895386 36.798695),28922
3309,Little River,Arkansas,05,081,Little River County,POINT (-94.369202 33.562122),12486
3310,Lyon,Nevada,32,019,Lyon County,POINT (-119.455841 39.09164),65253
3311,Lyon,Nevada,32,019,Lyon County,POINT (-119.433014 39.096977),65254
3312,Lyon,Nevada,32,019,Lyon County,POINT (-119.410172 39.102325),65255
3313,Lee,Florida,12,071,Lee County,POINT (-81.906891 26.480679),1672
3314,Lee,Florida,12,071,Lee County,POINT (-81.887451 26.47757),1673
3315,Lee,Florida,12,071,Lee County,POINT (-81.903442 26.498089),1698
3316,Josephine,Oregon,41,033,Josephine County,POINT (-123.55777 42.189281),109372
3317,Pike,Mississippi,28,113,Pike County,POINT (-90.491119 31.179287),8757
3318,Coffee,Tennessee,47,031,Coffee County,POINT (-85.892914 35.455296),23108
3319,Coffee,Tennessee,47,031,Coffee County,POINT (-85.89007599999999 35.473495),23202
3320,Coffee,Tennessee,47,031,Coffee County,POINT (-85.895752 35.437088),23012
3321,Lemhi,Idaho,16,059,Lemhi County,POINT (-113.144165 44.327194),109131
3322,Lemhi,Idaho,16,059,Lemhi County,POINT (-113.71048 44.772053),111808
3323,Lemhi,Idaho,16,059,Lemhi County,POINT (-113.716248 44.790234),111844
3324,Ohio,Kentucky,21,183,Ohio County,POINT (-86.979736 37.598911),37903
3325,Sarpy,Nebraska,31,153,Sarpy County,POINT (-95.86425800000001 41.187477),58765
3326,Sarpy,Nebraska,31,153,Sarpy County,POINT (-96.209656 41.150211),58311
3327,Colquitt,Georgia,13,071,Colquitt County,POINT (-83.658447 31.326473),9645
3328,Wilkin,Minnesota,27,167,Wilkin County,POINT (-96.49670399999999 46.062794),111468
3329,Wilkin,Minnesota,27,167,Wilkin County,POINT (-96.469849 46.062908),111469
3330,Wilkin,Minnesota,27,167,Wilkin County,POINT (-96.442993 46.063015),111470
3331,Randolph,Illinois,17,157,Randolph County,POINT (-89.866913 37.982395),38845
3332,Kennebec,Maine,23,011,Kennebec County,POINT (-69.987915 44.570084),117673
3333,Smyth,Virginia,51,173,Smyth County,POINT (-81.331665 36.872608),37566
3334,Roosevelt,New Mexico,35,041,Roosevelt County,POINT (-103.177765 33.966572),13978
3335,Roosevelt,New Mexico,35,041,Roosevelt County,POINT (-103.155823 33.968208),13979
3336,Roosevelt,New Mexico,35,041,Roosevelt County,POINT (-103.133881 33.969837),13980
3337,Somerset,Pennsylvania,42,111,Somerset County,POINT (-79.314758 39.723866),57478
3338,Somerset,Pennsylvania,42,111,Somerset County,POINT (-79.30978399999999 39.741997),57687
3339,Somerset,Pennsylvania,42,111,Somerset County,POINT (-78.941132 39.738213),58226
3340,Washington,Virginia,51,191,Washington County,POINT (-81.693909 36.719746),36271
3341,Guilford,North Carolina,37,081,Guilford County,POINT (-79.886719 35.915298),32051
3342,Ada,Idaho,16,001,Ada County,POINT (-116.165283 43.27383),105977
3343,Ada,Idaho,16,001,Ada County,POINT (-116.091003 43.287712),105978
3344,Ada,Idaho,16,001,Ada County,POINT (-116.066223 43.292339),105979
3345,Custer,Oklahoma,40,039,Custer County,POINT (-99.098602 35.466671),20657
3346,Custer,Oklahoma,40,039,Custer County,POINT (-99.076111 35.467381),20658
3347,Custer,Oklahoma,40,039,Custer County,POINT (-99.053589 35.468075),20659
3348,Marion,Ohio,39,101,Marion County,POINT (-83.107758 40.680378),62236
3349,Marion,Ohio,39,101,Marion County,POINT (-83.08358800000001 40.677402),62237
3350,Marion,Ohio,39,101,Marion County,POINT (-83.059448 40.674423),62238
3351,Pike,Illinois,17,149,Pike County,POINT (-91.35745199999999 39.748127),47010
3352,Pike,Illinois,17,149,Pike County,POINT (-91.008606 39.583454),46186
3353,Pike,Illinois,17,149,Pike County,POINT (-90.984619 39.582291),46187
3354,Woodford,Illinois,17,203,Woodford County,POINT (-89.209564 40.59766),54534
3355,Woodford,Illinois,17,203,Woodford County,POINT (-89.185211 40.596088),54535
3356,Woodford,Illinois,17,203,Woodford County,POINT (-89.183136 40.614574),54734
3357,Richmond,Georgia,13,245,Richmond County,POINT (-82.046143 33.327957),14353
3358,Pickens,Alabama,01,107,Pickens County,POINT (-88.309814 33.04768),12133
3359,Ellis,Oklahoma,40,045,Ellis County,POINT (-99.812347 36.103466),24397
3360,Ellis,Oklahoma,40,045,Ellis County,POINT (-99.78961200000001 36.10434),24398
3361,Ellis,Oklahoma,40,045,Ellis County,POINT (-99.813416 36.12183),24529
3362,Perry,Illinois,17,145,Perry County,POINT (-89.542542 38.1661),39754
3363,Grundy,Iowa,19,075,Grundy County,POINT (-92.988068 42.428288),74729
3364,Routt,Colorado,08,107,Routt County,POINT (-107.125275 40.226776),54511
3365,Routt,Colorado,08,107,Routt County,POINT (-107.101212 40.229343),54512
3366,Routt,Colorado,08,107,Routt County,POINT (-107.15271 40.242569),54709
3367,Somerset,New Jersey,34,035,Somerset County,POINT (-74.71212800000001 40.475929),76224
3368,Colusa,California,06,011,Colusa County,POINT (-122.290497 38.928787),72439
3369,Colusa,California,06,011,Colusa County,POINT (-122.267975 38.934757),72440
3370,Colusa,California,06,011,Colusa County,POINT (-122.245453 38.940712),72441
3371,Johnson,Illinois,17,087,Johnson County,POINT (-88.930054 37.532223),36541
3372,Hinsdale,Colorado,08,053,Hinsdale County,POINT (-107.223434 37.842598),40115
3373,Cassia,Idaho,16,031,Cassia County,POINT (-113.258072 42.175556),87564
3374,Cassia,Idaho,16,031,Cassia County,POINT (-113.233551 42.179531),87565
3375,Cassia,Idaho,16,031,Cassia County,POINT (-113.209045 42.183502),87566
3376,Isanti,Minnesota,27,059,Isanti County,POINT (-93.49142500000001 45.421524),108064
3377,Erie,,42,049,Erie County,POINT (-80.49896200000001 42.217709),84564
3378,Erie,,42,049,Erie County,POINT (-80.51876799999999 42.23954),84825
3379,Erie,,42,049,Erie County,POINT (-80.49411000000001 42.235962),84826
3380,Copiah,Mississippi,28,029,Copiah County,POINT (-90.335114 32.041374),9755
3381,Van Zandt,Texas,48,467,Van Zandt County,POINT (-96.07534800000001 32.447273),10340
3382,Van Zandt,Texas,48,467,Van Zandt County,POINT (-96.053833 32.447273),10341
3383,Van Zandt,Texas,48,467,Van Zandt County,POINT (-96.03228799999999 32.447292),10342
3384,Roanoke,Virginia,51,161,Roanoke County,POINT (-80.161957 37.142876),39831
3385,Roanoke,Virginia,51,161,Roanoke County,POINT (-80.11663799999999 37.135612),39832
3386,Roanoke,Virginia,51,161,Roanoke County,POINT (-80.180115 37.164562),39913
3387,Augusta,Virginia,51,015,Augusta County,POINT (-79.25076300000001 38.351173),46294
3388,Augusta,Virginia,51,015,Augusta County,POINT (-78.822357 38.070881),45261
3389,Augusta,Virginia,51,015,Augusta County,POINT (-78.855255 38.038708),45075
3390,Piute,Utah,49,031,Piute County,POINT (-111.870972 38.304775),45307
3391,Mason,Kentucky,21,161,Mason County,POINT (-83.74887099999999 38.507717),43902
3392,Benton,Minnesota,27,009,Benton County,POINT (-94.067505 45.656353),109485
3393,Benton,Minnesota,27,009,Benton County,POINT (-94.04083300000001 45.655899),109486
3394,Benton,Minnesota,27,009,Benton County,POINT (-94.014191 45.655445),109487
3395,Donley,Texas,48,129,Donley County,POINT (-100.746979 35.180351),18966
3396,Donley,Texas,48,129,Donley County,POINT (-100.881317 35.173737),18960
3397,Donley,Texas,48,129,Donley County,POINT (-100.852112 35.083374),18330
3398,Bay,,12,005,Bay County,POINT (-85.50488300000001 30.041592),7533
3399,Bay,,12,005,Bay County,POINT (-85.677063 30.15181),7762
3400,Bay,,12,005,Bay County,POINT (-85.87829600000001 30.210445),7819
3401,Lauderdale,Alabama,01,077,Lauderdale County,POINT (-87.29684399999999 34.797066),18209
3402,Fountain,Indiana,18,045,Fountain County,POINT (-87.093658 40.122196),51457
3403,Fountain,Indiana,18,045,Fountain County,POINT (-87.139191 40.14473),51628
3404,Fountain,Indiana,18,045,Fountain County,POINT (-87.115082 40.142677),51629
3405,Shelby,Illinois,17,173,Shelby County,POINT (-88.61673 39.421963),46113
3406,Shelby,Illinois,17,173,Shelby County,POINT (-88.592865 39.42025),46114
3407,Shelby,Illinois,17,173,Shelby County,POINT (-88.56896999999999 39.418533),46115
3408,Fayette,Illinois,17,051,Fayette County,POINT (-89.14444 38.789436),42818
3409,Fayette,Illinois,17,051,Fayette County,POINT (-89.14239499999999 38.807861),42897
3410,Fayette,Illinois,17,051,Fayette County,POINT (-89.140381 38.826298),42995
3411,Perry,Ohio,39,127,Perry County,POINT (-82.448303 39.863163),53885
3412,Wayne,Georgia,13,305,Wayne County,POINT (-82.09329200000001 31.527466),10540
3413,Oklahoma,Oklahoma,40,109,Oklahoma County,POINT (-97.63256800000001 35.428535),20058
3414,Oklahoma,Oklahoma,40,109,Oklahoma County,POINT (-97.142059 35.710815),21813
3415,Johnston,Oklahoma,40,069,Johnston County,POINT (-96.916809 34.174152),13807
3416,Johnston,Oklahoma,40,069,Johnston County,POINT (-96.82959 34.266342),14141
3417,Johnston,Oklahoma,40,069,Johnston County,POINT (-96.80746499999999 34.266529),14142
3418,Jackson,North Carolina,37,099,Jackson County,POINT (-83.138733 35.112038),23015
3419,Summit,Utah,49,043,Summit County,POINT (-110.949448 40.859097),67595
3420,Summit,Utah,49,043,Summit County,POINT (-110.877075 40.8694),67596
3421,Summit,Utah,49,043,Summit County,POINT (-110.756409 40.886482),67597
3422,Polk,Missouri,29,167,Polk County,POINT (-93.336884 37.504612),34435
3423,Polk,Missouri,29,167,Polk County,POINT (-93.359375 37.523666),34618
3424,Polk,Missouri,29,167,Polk County,POINT (-93.38183600000001 37.542709),34793
3425,Lander,Nevada,32,015,Lander County,POINT (-116.868362 40.504265),75499
3426,Lander,Nevada,32,015,Lander County,POINT (-116.844788 40.509045),75500
3427,Lander,Nevada,32,015,Lander County,POINT (-116.821198 40.513821),75501
3428,Winneshiek,Iowa,19,191,Winneshiek County,POINT (-92.035858 43.086864),82332
3429,Winneshiek,Iowa,19,191,Winneshiek County,POINT (-92.010406 43.085945),82333
3430,Winneshiek,Iowa,19,191,Winneshiek County,POINT (-92.03460699999999 43.105461),82562
3431,Bracken,Kentucky,21,023,Bracken County,POINT (-84.168549 38.688343),44537
3432,Florence,Wisconsin,55,037,Florence County,POINT (-88.100037 45.736191),111240
3433,Florence,Wisconsin,55,037,Florence County,POINT (-88.073486 45.73436),111241
3434,Florence,Wisconsin,55,037,Florence County,POINT (-88.126617 45.738029),111239
3435,Roane,West Virginia,54,087,Roane County,POINT (-81.49945099999999 38.905811),47592
3436,Wadena,Minnesota,27,159,Wadena County,POINT (-95.14428700000001 46.7127),114032
3437,Wadena,Minnesota,27,159,Wadena County,POINT (-95.143677 46.749947),114218
3438,Wadena,Minnesota,27,159,Wadena County,POINT (-95.14340199999999 46.768578),114318
3439,Winnebago,Illinois,17,201,Winnebago County,POINT (-89.18899500000001 42.31179),75247
3440,Winnebago,Illinois,17,201,Winnebago County,POINT (-89.16394 42.310211),75248
3441,Winnebago,Illinois,17,201,Winnebago County,POINT (-89.138885 42.308624),75249
3442,Gila,Arizona,04,007,Gila County,POINT (-110.6521 33.278133),14466
3443,Gila,Arizona,04,007,Gila County,POINT (-111.018005 33.424839),14963
3444,Gila,Arizona,04,007,Gila County,POINT (-110.294876 33.573555),15083
3445,Wicomico,Maryland,24,045,Wicomico County,POINT (-75.86108400000001 38.278004),49758
3446,Wicomico,Maryland,24,045,Wicomico County,POINT (-75.83828699999999 38.273399),49759
3447,Wicomico,Maryland,24,045,Wicomico County,POINT (-75.81549099999999 38.268799),49760
3448,Carter,Kentucky,21,043,Carter County,POINT (-83.237762 38.201366),42750
3449,Carter,Kentucky,21,043,Carter County,POINT (-83.18151899999999 38.475067),44115
3450,Iredell,North Carolina,37,097,Iredell County,POINT (-80.840149 35.600319),28386
3451,Halifax,Virginia,51,083,Halifax County,POINT (-78.750153 36.605011),38442
3452,Hertford,North Carolina,37,091,Hertford County,POINT (-76.986176 36.524105),39636
3453,Montgomery,New York,36,057,Montgomery County,POINT (-74.504272 42.803143),104519
3454,Montgomery,New York,36,057,Montgomery County,POINT (-74.479828 42.798203),104520
3455,Montgomery,New York,36,057,Montgomery County,POINT (-74.337341 42.827221),105037
3456,Pennington,Minnesota,27,113,Pennington County,POINT (-96.458832 47.981182),119657
3457,Pennington,Minnesota,27,113,Pennington County,POINT (-96.43103000000001 47.981274),119658
3458,Pennington,Minnesota,27,113,Pennington County,POINT (-96.403229 47.981373),119659
3459,Whatcom,,53,073,Whatcom County,POINT (-122.728119 48.77116),126539
3460,Whatcom,,53,073,Whatcom County,POINT (-122.82666 48.787987),126548
3461,Whatcom,,53,073,Whatcom County,POINT (-122.835938 48.805553),126551
3462,Gilliam,Oregon,41,021,Gilliam County,POINT (-120.135437 45.430557),119550
3463,Gilliam,Oregon,41,021,Gilliam County,POINT (-120.014648 45.53484),119819
3464,Gilliam,Oregon,41,021,Gilliam County,POINT (-120.098724 45.536091),119887
3465,Ocean,,34,029,Ocean County,POINT (-74.347168 39.533886),66024
3466,Ocean,,34,029,Ocean County,POINT (-74.19274900000001 39.616154),67561
3467,Ocean,New Jersey,34,029,Ocean County,POINT (-74.42126500000001 39.953453),71536
3468,Boone,Arkansas,05,009,Boone County,POINT (-93.27990699999999 36.121082),24291
3469,Boone,Arkansas,05,009,Boone County,POINT (-93.278381 36.157833),24570
3470,Boone,Arkansas,05,009,Boone County,POINT (-93.25561500000001 36.157204),24571
3471,Comanche,Oklahoma,40,031,Comanche County,POINT (-98.792297 34.632309),15228
3472,Comanche,Oklahoma,40,031,Comanche County,POINT (-98.815308 34.649956),15298
